V1	VCF0009x	VCF0010x	VCF0011x	VCF0009y	VCF0009z	VCF0010z	VCF0011z	VCF0018a	VCF0050a	VCF0071c	VCF0102	VCF0104	VCF0106	VCF0108	VCF0112	VCF0113	VCF0114	VCF0118	VCF0127	VCF0128	VCF0130a	VCF0140	VCF0143	VCF0146	VCF0147	VCF0148a	VCF0149	VCF0156	VCF0157	VCF0209	VCF0210	VCF0211	VCF0212	VCF0218	VCF0223	VCF0224	VCF0227	VCF0228	VCF0232	VCF0233	VCF0253	VCF0290	VCF0291	VCF0303	VCF0305	VCF0310	VCF0346	VCF0349	VCF0358	VCF0359	VCF0360	VCF0361	VCF0370	VCF0371	VCF0372	VCF0373	VCF0374	VCF0380	VCF0386	VCF0392	VCF0412	VCF0413	VCF0414	VCF0415	VCF0424	VCF0425	VCF0426	VCF0427	VCF0428	VCF0450	VCF0475	VCF0481	VCF0487	VCF0493	VCF0501	VCF0502	VCF0503	VCF0504	VCF0605	VCF0606	VCF0609	VCF0613	VCF0624	VCF0648	VCF0649	VCF0656	VCF0703	VCF0704	VCF0719	VCF0721	VCF0723a	VCF0729	VCF0733	VCF0734	VCF0741	VCF0801	VCF0804	VCF0806	VCF0809	VCF0823	VCF0830	VCF0838	VCF0839	VCF0843	VCF0846	VCF0847	VCF0849	VCF0850	VCF0851	VCF0852	VCF0853	VCF0854	VCF0867	VCF0870	VCF0871	VCF0872	VCF0876	VCF0878	VCF0879a	VCF0880	VCF0881	VCF0886	VCF0887	VCF0888	VCF0890	VCF0894	VCF0903	VCF0905	VCF0991	VCF0992	VCF1011	VCF9005	VCF9009	VCF9013	VCF9016	VCF9017	VCF9018	VCF9021	VCF9022	VCF9023	VCF9027	VCF9028	VCF9029	VCF9030a	VCF9030b	VCF9030c	VCF9031	VCF9032	VCF9039	VCF9040	VCF9041	VCF9042	VCF9045	VCF9047	VCF9048	VCF9049	VCF9054	VCF9069	VCF9081	VCF9084	VCF9085	VCF9086	VCF9087	VCF9088	VCF9089	VCF9092	VCF9093	VCF9094	VCF9095	VCF9096	VCF9122	VCF9131	VCF9132	VCF9133	VCF9201	VCF9202	VCF9203	VCF9204	VCF9205	VCF9206	VCF9207	VCF9208	VCF9209	VCF9210	VCF9211	VCF9212	VCF9213	VCF9214	VCF9215	VCF9216	VCF9217	VCF9218	VCF9219	VCF9220	VCF9221	VCF9222	VCF9223	VCF9224	VCF9225	VCF9226	VCF9227	VCF9228	VCF9229	VCF9230	VCF9232	VCF9233	VCF9234	VCF9235	VCF9236	VCF9237	VCF9238	VCF9239	VCF9240	VCF9241	VCF9242	VCF9243	VCF9244	VCF9245	VCF9246	VCF9247	VCF9248	VCF9249	VCF9250	VCF9251	VCF9252	VCF9253	VCF9255	VCF9256	VCF9257	VCF9258	VCF9259	VCF9260	VCF9261	VCF9262	VCF9265	VCF9267	VCF9268	VCF9269	VCF9270	VCF9271	VCF9272	VCF9273	VCF9275	VCF9277	VCF9278	VCF9279	VCF9280	VCF9281	VCF9282
258	0.582	0.582	0.582	0	0.542	0.542	0.542	0	3	2	1	1	1	2	2	2	2	1	2	1	4	3	5	2	2	1	3	1	5	60	50	60	40	50	70	50	70	50	70	60	70	50	50	1	3	2	2	1	2	2	1	2	2	1	2	2	1	5	5	1	30	80	34	33	60	17	0	30	97	1	1	5	5	1	2	2	2	6	1	2	2	2	3	100	100	25	3	1	1	1	1	1	4	1	2	39	1	4	4	2	3	4	6	4	2	5	1	2	3	2	4	2	5	1	2	3	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	50	2	1	4	5	1	1	1	0	1	1	1	2	2	2	1	0	1	5	2	2	3	2	1	1	1	2	2	4	2	6	3	2	6	4	6	2	6	7	1	2	1	2	8	4	1	1	2	2	7	3	2	3	2	3	3	5	5	5	1	1	2	1	2	1	3	2	2	3	1	1	2	1	1	3	4	4	1	1	2	4	7	10	0	2	2	3	1	3	1	1	5	3	2	5	2	2	1	1	3	2	1	2	2	85	70	60	4	3	5	2	3	1	2	2	1	2	2
259	0.681	0.681	0.681	0	0.635	0.635	0.635	1	9	2	5	1	3	1	4	2	3	1	2	1	3	1	1	1	1	1	3	5	5	70	70	60	70	60	70	40	50	70	50	50	60	50	60	1	2	2	2	1	2	2	1	1	2	2	2	2	5	5	5	1	55	55	40	60	60	50	50	30	70	1	1	5	5	5	1	1	3	2	1	2	1	1	1	0	0	25	3	1	1	1	1	2	2	1	2	54	3	2	1	1	2	1	5	4	1	1	5	1	2	1	2	2	5	1	2	1	1	1	3	1	1	1	1	3	1	1	2	2	1	5	1	70	1	1	1	2	2	1	5	0	1	1	3	1	1	2	5	0	2	2	1	2	3	1	1	1	1	1	3	3	3	3	2	2	2	5	2	1	3	2	1	2	1	2	5	4	2	1	2	3	5	4	4	3	4	4	4	5	3	5	1	1	1	1	2	1	4	2	1	1	2	3	2	2	2	4	2	1	2	4	2	2	5	5	4	2	4	2	3	1	3	3	5	3	4	3	2	2	2	2	4	2	2	2	2	60	60	60	5	5	5	5	1	1	2	1	2	2	1
260	4.941	4.941	4.941	0	4.647	4.647	4.647	0	1	2	7	1	1	2	4	2	1	1	2	1	1	3	1	1	1	6	1	5	5	60	97	97	50	97	97	0	97	30	50	97	70	49	99	1	4	3	2	1	2	2	1	1	1	1	2	2	1	5	5	1	49	99	49	99	97	97	0	0	97	1	1	5	5	1	2	1	4	7	2	1	1	1	3	0	100	50	3	1	1	2	1	2	7	1	2	25	3	1	5	2	3	4	5	5	1	2	1	1	2	5	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	5	5	1	60	1	1	2	2	2	5	1	0	1	1	3	1	1	1	5	5	2	2	4	2	3	1	1	1	1	5	5	3	1	5	4	3	7	7	7	1	7	1	3	1	1	2	8	1	1	1	1	2	9	0	1	3	2	2	5	5	5	5	1	1	1	1	1	1	4	1	1	1	2	3	2	2	3	7	4	1	2	5	1	1	6	5	0	1	4	1	3	3	1	3	5	3	2	4	1	2	2	2	1	1	1	1	1	85	50	70	3	1	1	1	2	3	2	1	2	1	1
261	2.257	2.257	2.257	0	2.102	2.102	2.102	0	2	1	1	1	1	2	3	1	3	1	2	1	4	5	1	1	2	4	1	1	1	15	85	30	85	30	70	30	50	15	50	40	30	30	50	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	28	38	45	55	15	50	40	40	50	1	1	1	1	1	2	2	1	6	1	1	3	2	2	75	50	0	3	2	1	1	2	2	2	9	2	76	3	4	5	1	4	3	3	2	1	2	5	2	2	2	1	1	5	3	3	5	1	1	1	2	1	2	2	3	2	2	2	2	5	5	1	40	2	1	3	2	1	5	5	0	1	2	3	2	2	2	5	5	5	2	4	3	5	2	1	1	1	5	3	4	2	7	2	1	7	6	7	2	6	7	2	1	2	1	4	5	1	7	2	2	1	4	5	4	2	5	1	4	3	3	2	2	1	1	3	2	4	2	1	2	1	1	2	1	3	6	4	2	1	2	3	1	6	2	8	2	4	4	1	3	1	3	3	1	1	4	2	1	1	1	1	2	1	2	2	50	40	100	1	2	2	1	2	1	2	1	2	1	1
262	3.16	3.16	3.16	0	2.942	2.942	2.942	0	2	1	5	2	3	1	1	2	3	2	2	2	2	4	1	1	7	4	1	0	0	85	60	50	70	0	97	97	50	60	70	0	50	49	2	3	4	3	1	2	1	1	1	2	2	2	1	1	5	1	1	5	49	2	50	15	0	15	97	85	15	2	1	1	1	1	2	2	1	6	1	1	1	1	3	0	100	0	3	2	1	2	1	1	6	9	2	59	3	5	5	2	5	2	7	7	1	3	5	1	1	5	1	3	5	5	5	3	1	5	5	3	2	1	2	1	1	2	2	2	5	5	1	60	5	1	3	1	1	5	1	0	2	1	3	2	2	2	5	0	5	1	2	2	1	2	1	1	2	4	1	1	1	1	2	1	7	5	5	7	5	7	2	2	2	2	0	10	2	1	3	2	0	10	5	1	3	5	1	2	1	1	2	2	3	3	4	2	2	2	3	5	2	3	2	1	1	2	4	2	2	4	1	3	5	5	5	2	2	1	3	1	3	3	5	2	2	5	3	1	2	2	3	2	2	2	2	50	70	100	2	4	4	3	3	1	2	1	1	1	1
263	0.27	0.27	0.27	0	0.252	0.252	0.252	0	1	2	6	1	3	1	3	1	3	3	2	2	3	6	1	1	3	6	2	0	0	50	97	97	0	97	70	0	85	70	60	70	50	49	99	1	2	3	2	1	2	2	1	1	1	1	2	2	1	5	1	1	43	93	50	85	85	85	0	15	97	1	1	1	5	5	1	2	2	6	1	1	1	2	2	50	50	0	3	1	1	1	3	2	7	1	2	0	1	4	3	2	3	2	6	5	1	3	1	2	4	1	1	2	1	5	4	1	1	5	3	1	2	1	1	1	1	1	2	2	1	5	1	50	1	1	1	2	1	5	1	0	1	2	1	1	1	1	1	0	4	3	1	4	3	1	2	1	2	1	5	3	4	5	3	3	2	7	7	2	7	7	1	2	1	2	9	2	1	1	1	2	8	0	1	2	1	3	5	5	5	5	1	1	3	2	2	2	4	2	3	4	1	1	2	1	3	6	2	2	1	1	1	4	6	8	2	2	2	1	3	1	3	3	4	2	3	3	2	1	2	2	1	1	1	2	1	50	50	100	2	4	2	1	3	1	2	1	2	1	2
269	0.84	0.84	0.84	0	0.782	0.782	0.782	0	3	1	3	2	1	2	2	2	3	1	1	2	4	6	5	1	1	1	3	5	5	40	70	60	60	40	60	60	60	40	50	40	97	50	40	3	3	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	50	30	50	50	30	50	70	50	40	2	5	5	5	5	2	2	3	6	1	1	1	2	2	50	50	0	3	2	1	1	2	2	2	9	2	49	2	4	2	1	6	4	3	6	1	3	5	2	1	2	1	2	5	5	5	5	1	1	5	3	3	1	1	1	1	3	1	2	5	5	1	60	5	1	3	1	2	5	1	0	2	2	1	2	2	2	5	3	5	2	1	5	1	1	1	1	1	4	4	2	5	6	5	5	7	6	5	2	2	7	2	2	1	2	2	8	2	2	2	2	0	9	4	3	3	5	3	3	4	2	2	2	1	3	3	2	2	1	1	2	2	3	1	1	1	2	3	2	1	1	3	3	6	2	6	2	2	2	2	1	2	2	5	3	3	5	2	1	1	1	3	2	2	2	2	50	85	70	4	5	3	2	2	1	2	1	1	1	1
270	0.635	0.635	0.635	0	0.592	0.592	0.592	0	3	1	1	2	2	2	3	1	1	2	2	4	5	2	1	2	2	1	4	0	0	60	50	50	50	60	85	50	97	50	50	50	50	55	55	1	3	2	2	1	2	2	1	1	1	1	2	2	5	5	5	5	55	55	50	50	60	50	50	50	60	1	5	5	5	5	1	1	5	4	2	3	3	3	3	50	100	100	3	1	1	1	1	1	2	1	2	49	2	4	3	2	3	4	7	7	1	3	5	1	3	3	3	3	1	3	3	1	1	5	3	1	2	1	1	1	1	1	2	2	5	1	1	50	1	3	5	3	1	1	1	0	1	1	3	2	2	2	5	3	3	3	3	3	3	1	1	1	1	4	5	4	5	5	3	4	3	7	7	3	7	3	1	2	1	2	10	0	1	1	2	3	10	0	3	2	1	2	3	2	3	3	1	1	2	2	2	1	2	2	3	4	1	2	1	2	2	4	1	4	1	1	2	2	10	10	0	1	4	2	3	1	1	3	5	3	3	5	1	2	2	2	4	2	2	2	2	50	85	100	5	3	4	4	2	3	2	1	2	2	1
273	1.211	1.211	1.211	0	1.127	1.127	1.127	0	2	2	5	2	3	1	3	1	4	1	1	1	1	6	1	1	1	6	1	5	5	70	40	0	85	15	85	85	85	70	50	40	50	50	15	3	4	3	1	2	1	1	2	2	1	2	1	1	5	1	1	5	43	8	68	33	0	50	85	85	0	2	5	1	1	1	2	2	2	6	1	1	3	2	2	75	50	0	3	2	1	1	2	2	2	9	2	91	3	5	5	2	6	2	4	6	1	3	5	1	2	1	1	3	5	3	3	5	5	1	5	2	3	1	2	1	2	2	2	2	1	5	1	40	5	1	4	3	4	5	1	0	2	2	1	1	1	1	5	3	4	1	1	5	1	1	1	2	1	1	2	2	2	6	3	2	6	6	6	3	6	7	3	2	1	2	1	9	1	2	3	2	1	8	5	5	4	5	1	1	2	1	2	2	3	2	3	2	3	1	2	3	1	1	2	1	2	4	4	2	1	2	1	3	9	0	9	1	2	2	3	1	1	3	5	2	5	5	3	1	1	2	2	1	1	2	2	40	70	100	2	2	2	2	1	1	2	1	2	1	1
275	0.402	0.402	0.402	0	0.375	0.375	0.375	0	2	2	5	2	3	1	4	2	2	2	1	2	0	5	1	2	3	1	3	0	0	42	97	30	81	30	97	97	97	87	60	60	62	64	17	3	4	3	1	2	1	1	1	1	2	1	1	1	5	1	1	5	56	9	50	50	15	49	97	50	15	2	1	1	1	5	2	2	2	7	1	1	2	2	2	100	50	0	3	2	1	2	2	1	7	9	2	74	3	5	5	2	5	1	4	5	1	3	5	1	4	1	1	2	5	5	5	1	5	5	3	3	2	2	2	2	1	2	2	2	1	5	1	85	5	1	4	4	2	1	1	0	5	2	3	1	2	1	5	5	3	1	2	1	1	3	3	1	1	1	1	2	2	7	3	2	7	5	7	4	5	7	1	2	1	2	5	10	1	2	3	2	2	10	4	5	5	5	1	1	1	2	2	2	3	3	3	2	2	1	3	5	2	3	1	1	3	7	4	1	2	5	2	1	10	4	10	1	2	2	3	1	1	3	5	2	3	5	2	1	1	1	1	2	2	2	1	70	70	100	5	3	2	2	2	1	1	1	1	1	2
276	0.848	0.848	0.848	0	0.789	0.789	0.789	0	1	1	4	2	1	2	3	1	4	1	2	2	3	6	1	1	3	6	1	5	5	60	85	70	70	50	85	50	85	60	85	85	85	50	50	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	5	1	25	75	55	35	50	40	0	70	70	1	1	1	1	1	2	2	4	7	1	1	3	2	1	75	0	0	3	1	1	1	2	2	5	1	2	49	3	4	5	2	4	3	3	2	1	1	5	3	4	2	2	2	5	3	3	5	1	1	3	2	2	3	1	3	1	3	2	2	1	5	1	85	5	3	2	4	4	5	5	0	2	2	1	1	1	1	1	5	5	3	5	4	1	1	1	2	1	2	3	3	2	6	3	4	6	1	7	2	7	5	1	2	1	2	8	6	2	2	2	2	6	1	2	2	1	4	5	5	5	5	1	2	3	2	2	2	4	1	1	2	1	1	2	1	3	6	4	1	1	2	1	2	5	2	8	1	4	3	1	3	1	3	3	3	4	5	3	1	1	1	3	1	1	1	1	85	85	85	4	4	4	3	3	1	2	1	1	1	1
277	1.732	1.732	1.732	0	1.612	1.612	1.612	0	1	1	4	2	1	2	1	2	5	1	2	3	4	6	1	1	1	4	3	1	1	60	0	60	0	60	97	60	15	40	97	0	40	60	50	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	35	85	43	78	70	70	0	15	60	2	1	1	1	1	2	2	2	7	1	1	1	2	3	50	100	0	3	1	1	2	2	2	7	1	2	19	1	6	5	2	7	4	3	5	1	1	1	3	5	5	5	1	5	3	3	3	1	1	3	2	3	3	1	1	1	3	1	2	5	1	2	70	5	2	5	2	2	1	1	0	3	1	1	1	2	1	1	1	1	1	5	2	1	1	1	2	2	4	4	1	1	6	2	1	7	7	7	3	7	5	3	1	1	1	6	4	2	7	3	2	6	0	2	2	1	5	5	4	4	5	2	2	3	2	3	2	1	1	2	3	2	3	2	1	3	6	4	2	2	5	1	1	5	3	9	2	3	2	1	3	1	1	5	2	2	5	2	1	2	1	2	1	1	2	1	40	60	100	4	3	2	2	2	1	2	1	1	1	1
278	2.163	2.163	2.163	0	2.016	2.016	2.016	0	3	1	3	2	1	2	1	2	2	1	1	2	3	3	1	2	7	1	4	5	5	50	97	60	50	70	97	50	84	40	97	40	60	60	60	1	3	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	60	50	65	35	60	50	60	85	70	2	1	1	1	1	1	2	2	7	1	1	1	1	3	0	100	0	3	1	1	1	1	1	1	1	2	44	2	4	1	1	7	2	5	6	1	1	1	2	5	2	4	1	5	3	3	3	1	1	5	1	2	1	1	1	1	2	1	2	1	1	1	70	1	1	5	4	1	5	5	0	1	1	3	2	2	2	5	0	5	1	1	5	1	1	2	1	2	2	2	1	2	6	3	1	7	7	7	2	7	6	2	2	1	2	5	6	1	1	2	1	5	4	2	3	2	5	3	5	2	5	2	1	3	2	2	2	1	2	2	3	1	1	2	1	1	1	4	2	2	5	1	1	6	8	0	2	4	4	2	3	3	2	5	3	3	5	1	2	2	2	4	2	1	2	2	100	50	100	1	2	2	2	3	1	2	1	1	1	1
279	0.817	0.817	0.817	0	0.76	0.76	0.76	0	1	2	5	1	1	2	3	2	3	1	2	3	5	6	1	1	1	1	3	5	5	70	85	97	85	70	85	40	50	0	50	30	50	55	65	1	2	3	2	1	1	2	1	1	1	1	2	2	1	5	5	1	43	93	69	79	85	97	0	40	85	1	1	1	1	1	2	2	3	5	1	1	1	2	3	50	100	0	3	1	1	1	2	2	6	1	2	43	1	1	6	2	4	4	7	4	2	5	1	2	3	1	1	1	5	1	2	5	1	1	3	1	2	1	3	1	1	1	1	2	5	5	1	85	1	1	3	3	1	5	1	0	1	1	3	2	2	2	5	1	1	1	3	3	1	1	3	1	1	4	5	3	2	5	6	2	7	7	7	2	7	5	2	2	1	2	8	3	1	1	1	1	7	3	2	3	1	4	5	5	5	5	2	1	3	1	4	2	4	1	1	1	1	1	2	1	3	5	4	1	2	5	1	2	7	8	2	1	4	1	3	1	3	3	5	1	5	4	4	2	2	2	1	1	1	1	2	85	85	85	3	4	2	4	1	1	1	1	2	1	1
280	0.513	0.513	0.513	0	0.478	0.478	0.478	0	2	1	2	1	3	2	2	2	4	1	2	4	5	6	5	2	2	4	1	1	5	30	50	70	85	60	85	30	85	15	85	85	85	45	65	1	2	2	2	1	2	1	2	1	1	1	2	2	1	1	5	1	28	63	45	65	40	60	15	30	70	1	1	1	1	1	2	2	3	7	1	2	3	2	3	75	100	25	3	1	1	1	1	2	7	1	2	56	1	2	4	2	3	4	4	3	2	5	1	3	5	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	2	2	2	5	5	1	70	1	1	5	5	1	1	1	0	1	1	3	1	2	1	5	5	2	5	5	3	3	1	1	3	2	5	4	3	1	4	4	4	3	5	7	3	6	5	1	2	1	1	7	2	1	1	1	3	6	0	2	2	2	4	5	5	5	2	1	1	1	1	2	1	4	1	1	2	1	1	3	1	3	6	4	2	2	4	2	3	4	4	9	2	2	3	1	3	1	1	3	3	4	3	2	1	2	2	3	1	1	1	2	85	60	85	5	5	2	1	3	1	2	1	2	1	2
281	1.281	1.281	1.281	0	1.192	1.192	1.192	0	3	1	4	2	1	2	2	2	4	1	1	1	2	6	1	1	1	4	1	5	5	60	70	70	30	60	70	40	97	40	70	85	50	50	60	1	2	2	1	1	1	1	1	2	1	1	2	2	1	5	5	1	20	70	65	35	40	50	0	80	60	1	1	1	1	1	2	2	2	7	1	2	2	2	2	100	50	25	3	1	1	1	1	2	1	1	2	29	1	4	4	2	4	2	6	4	1	3	1	2	5	4	2	1	5	1	2	3	1	1	1	2	2	1	1	2	1	1	2	2	1	5	1	85	2	1	4	4	2	1	1	0	1	1	3	1	1	1	1	0	1	4	5	1	3	2	2	1	2	2	4	2	5	5	3	2	4	7	7	1	7	7	3	2	1	2	7	3	2	1	1	2	7	0	3	3	2	4	5	5	4	5	1	1	2	1	2	1	4	1	1	2	1	1	2	1	3	6	4	1	1	2	2	4	3	1	9	1	2	2	2	1	1	3	4	4	2	3	2	1	1	1	3	2	1	2	2	70	70	100	3	3	3	3	3	1	1	1	1	1	1
283	1.44	1.44	1.44	0	1.345	1.345	1.345	0	1	1	6	1	3	1	4	2	4	3	2	1	0	6	5	1	1	2	3	0	0	60	30	30	70	0	70	85	85	40	40	30	40	43	8	3	4	3	1	2	1	1	2	2	2	2	1	1	5	1	1	5	49	2	43	23	0	15	97	70	0	2	5	1	1	1	2	2	1	5	1	2	2	2	2	100	50	25	3	2	1	2	2	2	7	9	2	69	3	6	6	2	6	1	3	6	1	3	5	1	1	5	1	4	5	5	5	1	1	5	5	2	3	2	2	1	3	3	2	2	5	5	1	30	5	2	2	2	5	5	1	0	2	1	1	2	2	2	5	3	2	2	2	2	1	3	1	1	1	5	2	1	1	7	1	1	6	5	5	2	6	4	3	1	2	1	1	9	1	2	3	2	0	8	5	5	4	5	2	3	3	3	2	2	3	3	4	2	4	2	3	5	2	3	3	1	2	4	4	2	2	5	2	3	10	1	7	1	2	1	1	1	1	3	4	1	4	5	2	1	1	2	1	2	1	2	2	30	70	70	2	3	2	2	2	3	2	1	1	1	1
284	0.299	0.299	0.299	0	0.278	0.278	0.278	0	2	1	7	2	1	2	2	2	1	1	2	2	3	5	1	1	5	1	3	5	5	15	85	60	85	60	85	60	50	70	70	50	60	60	50	3	2	2	1	2	1	1	2	2	1	1	1	1	5	1	1	1	20	30	70	78	0	97	40	50	40	2	1	1	1	1	2	2	1	3	1	1	2	2	3	100	100	0	3	2	1	1	2	1	0	8	2	61	3	4	2	2	4	3	4	7	1	2	5	2	1	4	1	5	5	5	4	3	1	1	5	3	2	2	2	1	1	2	2	2	1	5	1	70	5	2	4	4	3	1	5	0	2	1	3	1	1	1	1	0	4	1	2	4	1	2	1	1	1	1	5	7	6	7	2	2	5	4	2	3	2	2	1	2	1	2	7	9	1	2	3	2	2	7	4	4	2	5	5	3	1	3	2	2	3	3	2	2	1	1	1	2	1	1	2	1	1	2	3	2	1	2	1	1	5	4	6	2	2	1	1	2	2	3	5	4	2	5	1	1	1	1	2	2	2	2	1	15	70	100	2	4	3	3	2	1	1	1	2	1	2
285	0.7	0.7	0.7	0	0.653	0.653	0.653	0	2	1	3	1	1	2	3	1	3	1	2	1	4	4	1	1	1	1	3	5	5	60	50	50	85	30	50	70	60	85	50	60	50	50	30	3	2	3	1	2	1	1	2	1	1	1	1	1	5	1	1	1	50	30	67	51	30	67	70	70	30	2	5	1	1	1	1	2	1	4	1	1	1	2	2	50	50	0	3	2	1	1	1	1	0	9	2	66	3	7	6	2	6	2	2	5	1	3	5	1	4	2	2	2	5	5	5	1	1	5	5	1	2	1	2	1	1	3	2	2	1	5	1	50	5	1	2	2	3	5	1	0	2	2	3	2	2	2	5	3	5	2	4	5	1	2	1	1	2	2	4	2	2	6	5	1	5	6	6	2	5	5	1	1	2	1	6	7	2	7	3	2	6	7	4	3	3	5	3	1	2	2	2	2	3	2	3	2	3	2	3	5	1	2	2	1	2	4	2	2	2	4	2	3	6	3	7	1	2	2	3	3	1	3	4	4	2	4	2	1	2	2	2	2	2	2	1	50	50	85	4	4	4	4	2	1	2	1	1	1	1
286	1.482	1.482	1.482	0	1.381	1.381	1.381	0	3	1	1	1	2	2	2	2	1	1	2	1	3	6	1	2	7	1	4	5	5	40	60	70	40	40	60	30	85	40	85	40	70	35	55	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	5	1	20	70	38	53	40	40	0	40	70	1	1	1	5	1	2	2	4	6	1	1	1	1	2	0	50	0	3	1	1	2	2	2	2	1	2	34	1	3	2	2	2	4	4	3	2	5	1	3	4	2	3	1	5	3	3	3	1	1	1	1	1	1	1	2	1	1	1	2	5	1	1	40	1	2	5	5	2	1	5	0	1	2	1	1	1	2	5	5	1	4	4	4	1	1	1	2	1	4	5	4	4	5	3	5	6	7	6	6	6	7	3	1	1	1	7	2	1	7	1	2	6	1	3	4	3	4	5	5	5	5	2	1	2	1	2	2	3	2	1	1	1	1	2	1	3	5	2	1	2	4	1	3	4	3	8	2	2	4	1	3	1	1	2	3	3	4	3	1	1	1	2	2	1	2	1	70	50	50	3	3	3	3	3	2	2	1	1	1	2
287	0.388	0.388	0.388	0	0.361	0.361	0.361	0	3	1	4	1	1	2	2	2	3	1	2	2	5	5	1	1	1	1	6	5	5	30	50	45	70	40	50	85	45	45	50	10	45	63	28	3	4	2	1	1	1	1	1	2	2	1	1	1	5	1	1	1	48	23	55	45	20	50	75	60	40	2	5	5	1	5	2	2	1	6	1	1	1	1	2	0	50	0	3	2	1	1	1	1	2	9	2	61	3	5	5	1	5	2	4	5	1	3	5	2	2	4	1	4	5	3	3	3	1	5	5	1	3	3	1	1	1	3	2	2	1	1	1	50	5	3	4	2	5	5	5	0	2	2	3	2	2	2	5	5	2	2	2	4	1	1	1	1	1	2	2	2	2	4	2	1	6	4	6	4	4	6	1	1	2	1	4	8	1	2	3	1	4	7	4	4	4	5	1	2	2	2	2	2	2	1	3	2	2	2	2	3	1	1	1	1	3	5	4	1	1	1	1	3	8	2	8	2	2	3	3	1	1	3	4	4	4	4	2	1	2	2	4	2	1	2	2	40	50	85	3	3	2	3	3	1	2	1	2	1	1
288	0.321	0.321	0.321	0	0.298	0.298	0.298	0	1	2	6	2	3	1	3	1	1	3	2	2	0	4	5	2	5	1	3	0	0	70	70	50	50	85	70	50	40	70	70	15	50	68	68	1	4	3	2	1	2	2	1	1	1	1	2	2	1	5	5	1	43	93	67	55	85	71	0	70	85	1	1	5	5	5	2	1	2	6	1	2	1	1	2	0	50	25	3	1	1	1	1	1	7	1	2	49	2	7	4	2	4	4	5	4	1	3	6	1	3	2	2	3	5	3	3	3	1	1	5	3	1	2	2	1	2	2	2	2	1	5	1	70	2	3	3	3	2	5	1	0	1	1	3	2	2	2	5	3	2	2	2	2	1	2	2	1	2	2	4	4	4	4	4	2	7	7	7	7	7	7	1	2	1	2	9	4	1	1	1	1	7	4	2	2	2	2	5	5	5	5	1	1	2	2	2	2	3	2	1	2	2	3	2	1	3	7	3	1	1	1	1	3	6	10	1	1	4	3	3	1	1	3	4	5	3	3	1	2	2	2	2	1	1	2	2	70	50	50	3	2	1	2	2	1	2	1	1	1	1
289	1.519	1.519	1.519	0	1.414	1.414	1.414	0	3	2	5	2	2	2	3	1	2	1	2	1	4	3	1	1	7	1	4	5	1	40	85	50	15	97	97	0	50	85	50	14	70	49	99	1	4	2	2	1	2	2	1	1	1	1	2	2	1	5	5	1	43	93	23	43	85	15	0	31	97	1	1	5	5	1	2	1	7	1	1	2	1	2	3	50	100	25	3	1	1	1	2	2	3	1	2	31	3	1	1	1	4	4	7	2	1	2	5	1	2	1	1	1	1	3	3	1	1	5	5	2	2	1	1	1	1	2	2	2	1	1	1	85	1	1	3	4	2	5	1	0	1	1	3	2	2	2	5	0	5	1	3	3	3	1	1	1	1	1	6	3	2	7	1	7	2	7	6	1	7	1	2	2	1	2	10	0	1	1	1	2	10	0	2	2	1	2	5	5	5	5	1	1	2	2	2	2	3	2	2	3	3	5	1	1	3	7	2	2	1	2	2	2	9	9	0	2	3	4	2	2	2	3	5	5	2	5	4	1	1	2	3	2	1	2	1	60	0	100	2	2	1	1	3	1	2	1	2	2	2
293	1.594	1.594	1.594	0	1.498	1.498	1.498	0	2	1	5	2	1	2	4	2	4	3	1	1	4	6	1	1	1	6	1	0	0	30	50	60	30	40	50	15	50	15	85	40	50	28	63	1	2	3	2	1	1	2	1	1	1	1	2	2	1	5	5	1	43	93	60	50	85	60	0	60	85	1	1	1	1	1	2	2	2	7	2	1	1	1	3	0	100	50	3	1	1	2	3	2	7	1	2	34	1	4	3	2	4	4	5	3	2	5	1	3	4	1	5	1	5	1	2	3	1	1	3	1	2	1	1	1	1	2	2	2	5	5	1	30	2	2	3	3	2	1	1	0	1	2	1	2	2	2	5	0	1	4	5	2	1	2	1	1	1	5	4	4	3	6	3	2	6	7	7	2	7	7	4	2	1	2	7	2	1	7	1	2	6	0	3	2	1	4	5	5	5	5	1	1	2	3	2	1	4	1	2	3	1	1	2	1	3	7	4	1	1	2	1	2	4	3	9	2	2	1	3	3	1	1	5	3	4	4	3	1	1	1	2	1	1	2	2	70	50	50	3	3	3	2	3	1	2	1	1	1	1
